datetime,da_price,imbalance_price,id_ask_price,id_bid_price,liquidity_ask,liquidity_bid
2022-01-01 00:00:00,0.041330002,0.038887591151167196,0.6503154653535244,-1.683733986266763,4.705388412032596,3.189416323115381
2022-01-01 01:00:00,0.043220001,0.042263660007178294,3.256633170714932,-3.265094584726377,1.3816189568411756,2.102338134128752
2022-01-01 02:00:00,0.045459999,0.05350653195184454,1.9568848646349808,-0.9424273447642808,0.38069618204834926,4.804931680697498
2022-01-01 03:00:00,0.037669997999999996,0.039056400148409325,1.2659580357464522,-1.682373200937083,9.240902171714106,1.7788624712505023
2022-01-01 04:00:00,0.039700001,0.039745893158172556,2.2426041136521784,-1.9471547614795506,1.8930887807933716,1.849779127400961
2022-01-01 05:00:00,0.04059,0.04389931358232974,1.9054471435410503,-3.3388492288799627,0.22671121698791863,11.069074212632975
2022-01-01 06:00:00,0.043259998,0.05107041103981836,0.4073247205573075,-1.4101444731313428,0.8267815025479643,5.094816464302463
2022-01-01 07:00:00,0.049659999999999996,0.04427718610755814,2.576680907091822,-1.3541608279086363,5.52452593920407,13.515741042565105
2022-01-01 08:00:00,0.070050003,0.06609091025827202,2.0700938724245392,-2.337311127398715,13.189472987336664,1.961355016894561
2022-01-01 09:00:00,0.07679000100000001,0.07599002637264014,3.505438751419587,-2.9818442608801226,1.802464728240817,13.44792405255998
2022-01-01 10:00:00,0.084099998,0.08138110148594382,2.967115961412616,0.0076285838997155325,8.932272571494309,7.893967531334951
2022-01-01 11:00:00,0.094739998,0.09449370275375776,3.8844488525512006,-3.3432800332278485,0.3122546781309563,10.162544083068239
2022-01-01 12:00:00,0.09680000300000001,0.10321837572152476,1.9447327091629636,-3.1127914567581216,8.280434045700837,1.9647757920447178
2022-01-01 13:00:00,0.09716999800000001,0.09529186738111331,1.6906939961394707,-2.3076290283859864,6.439341373203425,3.4609850144976493
2022-01-01 14:00:00,0.101269997,0.0853227044693333,1.7965548301976366,-2.546848138376471,0.9398065010522949,2.0352712948440095
2022-01-01 15:00:00,0.126599998,0.1259143860221528,2.695081539725541,-2.173311916315986,8.899560985890302,0.2550118992495841
2022-01-01 16:00:00,0.149970001,0.16130696165594577,2.1283927723804217,-1.9264945324144074,13.531484865214614,0.0814633456229967
2022-01-01 17:00:00,0.14633000200000001,0.13162664680077885,2.2285023693123467,-1.0910049460764637,16.789013712517058,8.131434119558083
2022-01-01 18:00:00,0.14027999900000002,0.12392595008131103,2.0156492161709303,-1.1944813752241559,2.538059073985867,1.5777071700174936
2022-01-01 19:00:00,0.121879997,0.12901304426116708,1.0751175378832627,-2.635313943112918,0.2376831024121419,13.875149486838199
2022-01-01 20:00:00,0.10261000099999999,0.11717985754550445,2.9372922493653633,-1.8818607655521884,14.649474999711185,1.0548514764145969
2022-01-01 21:00:00,0.095120003,0.10755747241444727,3.303386691230298,-0.6556400493935975,1.2053691718508854,1.173704817966851
2022-01-01 22:00:00,0.083110001,0.0794089212020613,3.2999036477796184,-2.2455602165625774,3.8710765645746164,1.1735133558810102
2022-01-01 23:00:00,0.057080002,0.05746687153954684,3.071083194072095,-1.9145890155461418,4.262689749617012,2.4253691603473384
